Fecha corte;Nombre Entidad;Cód. Negocio;Tipo Part;Cons. id Part.
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;05
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;09
12/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;05
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;10
12/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;10
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;05
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;10
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;34163;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;27283;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;28403;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;28405;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;34630;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;34644;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;38802;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50261;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50272;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50276;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50277;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50278;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50280;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50283;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50287;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50304;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50410;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50411;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50439;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;50518;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;54582;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;58247;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;64129;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;65869;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;66289;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;66652;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;66857;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;71191;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;71323;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;71323;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;73317;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;73493;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;75716;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;75995;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;75995;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;07
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;19
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;08
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;06
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;17
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;13
12/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;90256;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;90256;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;14
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;05
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;04
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;09
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;10
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;15
12/03/2024;ALIANZA FIDUCIARIA S.A.;95663;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;95663;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;99250;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;99251;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;102088;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;102362;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;102362;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;102364;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;102364;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;104027;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;106232;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;109445;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;109445;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;110153;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;113190;8;00
12/03/2024;ALIANZA FIDUCIARIA S.A.;114155;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;114991;5;01
12/03/2024;ALIANZA FIDUCIARIA S.A.;114991;5;03
12/03/2024;ALIANZA FIDUCIARIA S.A.;117568;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;117755;5;02
12/03/2024;ALIANZA FIDUCIARIA S.A.;117755;5;01
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;31
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;33
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;23
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;35
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;34
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;32
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;30
12/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;11
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;27
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;25
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;29
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;22
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;28
12/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;26
12/03/2024;FIDUCIARIA POPULAR S.A.;31508;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;13174;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103927;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;9645;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;01
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;35
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;08
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;04
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;09
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;10
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;02
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;20
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;07
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;05
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;06
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;03
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;4;12
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;11
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76410;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76412;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76413;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76414;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105375;5;44
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;21080;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;51615;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;67673;8;00
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;5;16
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;5;14
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;5;17
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;5;13
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;5;15
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;5;19
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;5;31
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;5;18
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;5;25
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;5;22
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;5;21
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;5;23
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;5;24
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;5;67
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;5;30
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;5;66
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;5;29
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;5;28
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;5;27
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;5;26
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;5;34
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;5;33
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;5;46
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;102465;5;40
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;5;36
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;5;39
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;5;37
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;5;38
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;5;42
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;5;41
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;5;43
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;5;52
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;5;51
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;5;53
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;5;54
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;5;55
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;5;59
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;5;58
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;5;56
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;5;57
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;5;60
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;5;61
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;5;63
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;5;62
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;5;65
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;5;64
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;118007;5;68
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;4;97
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;04
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;06
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;10
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;09
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;08
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;7;96
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;07
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;4;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;03
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;5;05
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9448;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9452;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;09
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;03
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;07
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;02
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;04
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;10
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;08
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;5;06
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;58750;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;72409;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;73963;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90300;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90303;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;5;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;5;02
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;113258;5;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;5;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;5;02
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51218;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51220;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51325;8;00
12/03/2024;COMPA#IA DE PROFESIONALES DE BOLSA;59972;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66528;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66532;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;67598;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;80042;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81087;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81088;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81931;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;91000;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;8;02
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;8;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;103946;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105749;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105750;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105751;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;8;03
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;8;02
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;8;01
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109469;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109806;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110489;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110614;8;00
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110618;8;00
12/03/2024;FIDUCIARIA BOGOTA S.A.;43502;8;00
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;17
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;12
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;14
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;19
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;15
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;13
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;16
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;20
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;5;18
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;08
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;03
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;10
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;11
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;02
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;09
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;01
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;05
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;04
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;07
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;5;06
12/03/2024;FIDUCIARIA BOGOTA S.A.;29495;8;00
12/03/2024;FIDUCIARIA BOGOTA S.A.;29497;5;31
12/03/2024;FIDUCIARIA BOGOTA S.A.;29497;5;32
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;5;22
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;5;23
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;5;21
12/03/2024;Valores Bancolombia S. A.;59304;8;07
12/03/2024;Valores Bancolombia S. A.;59304;8;04
12/03/2024;Valores Bancolombia S. A.;59304;8;06
12/03/2024;Valores Bancolombia S. A.;59304;8;01
12/03/2024;Valores Bancolombia S. A.;59304;8;03
12/03/2024;Valores Bancolombia S. A.;59304;8;05
12/03/2024;Valores Bancolombia S. A.;59304;8;02
12/03/2024;Valores Bancolombia S. A.;59738;8;04
12/03/2024;Valores Bancolombia S. A.;59738;8;03
12/03/2024;Valores Bancolombia S. A.;59738;8;02
12/03/2024;Valores Bancolombia S. A.;59740;8;01
12/03/2024;Valores Bancolombia S. A.;59740;8;03
12/03/2024;Valores Bancolombia S. A.;59740;8;02
12/03/2024;Valores Bancolombia S. A.;59741;8;02
12/03/2024;Valores Bancolombia S. A.;59741;8;03
12/03/2024;Valores Bancolombia S. A.;63301;8;03
12/03/2024;Valores Bancolombia S. A.;63301;8;02
12/03/2024;Valores Bancolombia S. A.;63301;8;01
12/03/2024;FIDUCIARIA BOGOTA S.A.;70843;5;24
12/03/2024;FIDUCIARIA BOGOTA S.A.;70843;5;25
12/03/2024;Valores Bancolombia S. A.;93625;8;02
12/03/2024;Valores Bancolombia S. A.;93625;8;03
12/03/2024;Valores Bancolombia S. A.;93625;8;01
12/03/2024;Valores Bancolombia S. A.;114986;8;01
12/03/2024;Valores Bancolombia S. A.;118693;8;01
12/03/2024;ITAÚ FIDUCIARIA COLOMBIA S.A. S.F.;44227;8;00
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;17653;8;01
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;11627;8;02
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;8;00
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;7;99
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;7;98
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;06
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;02
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;03
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;05
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;04
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;8;01
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;8;09
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;8;07
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;8;08
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;8;11
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;8;12
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;8;10
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;8;15
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;8;13
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;8;14
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;8;18
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;8;16
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;8;17
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;75122;8;05
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;116425;8;21
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;117185;8;25
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;5;02
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;6;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;5;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;5;03
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;5;03
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;5;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;6;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;59078;6;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;59078;5;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;59079;5;01
12/03/2024;CORREDORES DAVIVIENDA S.A.;59079;5;03
