Fecha corte;Nombre Entidad;Cód. Negocio;Cod Transacción
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76413;18413
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76414;18414
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105375;18415
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;21080;18416
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;51615;18417
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;67673;18418
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;18419
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;18420
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;18421
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;18422
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;18423
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;18424
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;18425
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;18426
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;18427
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;18428
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;18429
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;18430
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;18431
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;18432
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;18433
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;18434
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;18435
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;18436
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;18437
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;18438
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;18439
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;18440
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;18441
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;102465;18442
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;18443
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;18444
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;18445
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;18446
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;18447
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;18448
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;18449
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;18450
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;18451
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;18452
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;18453
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;18454
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;18455
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;18456
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;18457
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;18458
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;18459
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;18460
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;18461
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;18462
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;18463
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;18464
12/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;118007;18465
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18466
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18467
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18468
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18469
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18470
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18471
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18472
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18473
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18474
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18475
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18476
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;18477
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9448;18478
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9452;18479
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18480
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18481
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18482
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18483
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18484
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18485
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18486
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18487
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;18488
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;58750;18489
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;72409;18490
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;73963;18491
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90300;18492
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90303;18493
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;18494
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;18495
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;113258;18496
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;18497
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;18498
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51218;18499
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51220;18500
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51325;18501
12/03/2024;COMPA#IA DE PROFESIONALES DE BOLSA;59972;18502
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66528;18503
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66532;18504
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;67598;18505
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;80042;18506
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81087;18507
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81088;18508
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81931;18509
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;91000;18510
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;18511
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;18512
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;103946;18513
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105749;18514
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105750;18515
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105751;18516
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;18517
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;18518
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;18519
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;18520
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109469;18521
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109806;18522
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110489;18523
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110614;18524
12/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110618;18525
12/03/2024;FIDUCIARIA BOGOTA S.A.;43502;18526
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18527
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18528
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18529
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18530
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18531
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18532
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18533
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18534
12/03/2024;FIDUCIARIA BOGOTA S.A.;10659;18535
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18536
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18537
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18538
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18539
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18540
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18541
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18542
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18543
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18544
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18545
12/03/2024;FIDUCIARIA BOGOTA S.A.;22969;18546
12/03/2024;FIDUCIARIA BOGOTA S.A.;29495;18547
12/03/2024;FIDUCIARIA BOGOTA S.A.;29497;18548
12/03/2024;FIDUCIARIA BOGOTA S.A.;29497;18549
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;18550
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;18551
12/03/2024;FIDUCIARIA BOGOTA S.A.;54077;18552
12/03/2024;Valores Bancolombia S. A.;59304;18553
12/03/2024;Valores Bancolombia S. A.;59304;18554
12/03/2024;Valores Bancolombia S. A.;59304;18555
12/03/2024;Valores Bancolombia S. A.;59304;18556
12/03/2024;Valores Bancolombia S. A.;59304;18557
12/03/2024;Valores Bancolombia S. A.;59304;18558
12/03/2024;Valores Bancolombia S. A.;59304;18559
12/03/2024;Valores Bancolombia S. A.;59738;18560
12/03/2024;Valores Bancolombia S. A.;59738;18561
12/03/2024;Valores Bancolombia S. A.;59738;18562
12/03/2024;Valores Bancolombia S. A.;59740;18563
12/03/2024;Valores Bancolombia S. A.;59740;18564
12/03/2024;Valores Bancolombia S. A.;59740;18565
12/03/2024;Valores Bancolombia S. A.;59741;18566
12/03/2024;Valores Bancolombia S. A.;59741;18567
12/03/2024;Valores Bancolombia S. A.;63301;18568
12/03/2024;Valores Bancolombia S. A.;63301;18569
12/03/2024;Valores Bancolombia S. A.;63301;18570
12/03/2024;FIDUCIARIA BOGOTA S.A.;70843;18571
12/03/2024;FIDUCIARIA BOGOTA S.A.;70843;18572
12/03/2024;Valores Bancolombia S. A.;93625;18573
12/03/2024;Valores Bancolombia S. A.;93625;18574
12/03/2024;Valores Bancolombia S. A.;93625;18575
12/03/2024;Valores Bancolombia S. A.;114986;18576
12/03/2024;Valores Bancolombia S. A.;118693;18577
12/03/2024;ITAÚ FIDUCIARIA COLOMBIA S.A. S.F.;44227;18578
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;17653;18579
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;11627;18580
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;18581
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;18582
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;18583
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18584
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18585
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18586
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18587
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18588
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;18589
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;18590
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;18591
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;18592
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;18593
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;18594
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;18595
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;18596
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;18597
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;18598
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;18599
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;18600
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;18601
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;75122;18602
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;116425;18603
12/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;117185;18604
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;18605
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;18606
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;18607
12/03/2024;CORREDORES DAVIVIENDA S.A.;58347;18608
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;18609
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;18610
12/03/2024;CORREDORES DAVIVIENDA S.A.;59076;18611
12/03/2024;CORREDORES DAVIVIENDA S.A.;59078;18612
12/03/2024;CORREDORES DAVIVIENDA S.A.;59078;18613
12/03/2024;CORREDORES DAVIVIENDA S.A.;59079;18614
12/03/2024;CORREDORES DAVIVIENDA S.A.;59079;18615
12/03/2024;CORREDORES DAVIVIENDA S.A.;59079;18616
12/03/2024;CORREDORES DAVIVIENDA S.A.;78886;18617
12/03/2024;CORREDORES DAVIVIENDA S.A.;78886;18618
12/03/2024;CORREDORES DAVIVIENDA S.A.;78888;18619
12/03/2024;CORREDORES DAVIVIENDA S.A.;95356;18620
12/03/2024;CORREDORES DAVIVIENDA S.A.;95356;18621
12/03/2024;CORREDORES DAVIVIENDA S.A.;95356;18622
12/03/2024;CORREDORES DAVIVIENDA S.A.;105192;18623
12/03/2024;CORREDORES DAVIVIENDA S.A.;108266;18624
12/03/2024;CORREDORES DAVIVIENDA S.A.;113657;18625
12/03/2024;CORREDORES DAVIVIENDA S.A.;113658;18626
12/03/2024;CORREDORES DAVIVIENDA S.A.;116353;18627
12/03/2024;CORREDORES DAVIVIENDA S.A.;116353;18628
12/03/2024;CORREDORES DAVIVIENDA S.A.;63935;18629
12/03/2024;CORREDORES DAVIVIENDA S.A.;66082;18630
12/03/2024;CORREDORES DAVIVIENDA S.A.;58703;18631
12/03/2024;CORREDORES DAVIVIENDA S.A.;58946;18632
12/03/2024;CORREDORES DAVIVIENDA S.A.;58948;18633
12/03/2024;CORREDORES DAVIVIENDA S.A.;58954;18634
12/03/2024;CORREDORES DAVIVIENDA S.A.;58957;18635
12/03/2024;CORREDORES DAVIVIENDA S.A.;58958;18636
12/03/2024;CORREDORES DAVIVIENDA S.A.;59002;18637
12/03/2024;CORREDORES DAVIVIENDA S.A.;59008;18638
12/03/2024;CORREDORES DAVIVIENDA S.A.;59009;18639
12/03/2024;CORREDORES DAVIVIENDA S.A.;59012;18640
12/03/2024;CORREDORES DAVIVIENDA S.A.;59014;18641
12/03/2024;CORREDORES DAVIVIENDA S.A.;59143;18642
12/03/2024;CORREDORES DAVIVIENDA S.A.;59144;18643
12/03/2024;CORREDORES DAVIVIENDA S.A.;65731;18644
12/03/2024;CORREDORES DAVIVIENDA S.A.;65733;18645
12/03/2024;CORREDORES DAVIVIENDA S.A.;65734;18646
12/03/2024;CORREDORES DAVIVIENDA S.A.;72899;18647
12/03/2024;CORREDORES DAVIVIENDA S.A.;72899;18648
12/03/2024;CORREDORES DAVIVIENDA S.A.;72904;18649
12/03/2024;CORREDORES DAVIVIENDA S.A.;72905;18650
12/03/2024;CORREDORES DAVIVIENDA S.A.;72906;18651
12/03/2024;CORREDORES DAVIVIENDA S.A.;76407;18652
12/03/2024;CORREDORES DAVIVIENDA S.A.;77049;18653
12/03/2024;CORREDORES DAVIVIENDA S.A.;77050;18654
12/03/2024;CORREDORES DAVIVIENDA S.A.;90025;18655
12/03/2024;CORREDORES DAVIVIENDA S.A.;90025;18656
12/03/2024;CORREDORES DAVIVIENDA S.A.;102495;18657
12/03/2024;CORREDORES DAVIVIENDA S.A.;102495;18658
12/03/2024;CORREDORES DAVIVIENDA S.A.;102495;18659
12/03/2024;CORREDORES DAVIVIENDA S.A.;114910;18660
12/03/2024;CORREDORES DAVIVIENDA S.A.;114910;18661
12/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;18662
12/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;18663
12/03/2024;Credicorp Capital;58756;18664
12/03/2024;Credicorp Capital;58756;18665
12/03/2024;Credicorp Capital;58756;18666
12/03/2024;Credicorp Capital;58756;18667
12/03/2024;Credicorp Capital;58756;18668
12/03/2024;Credicorp Capital;58883;18669
12/03/2024;Credicorp Capital;58883;18670
12/03/2024;Credicorp Capital;58883;18671
12/03/2024;Credicorp Capital;58897;18672
12/03/2024;Credicorp Capital;58897;18673
12/03/2024;Credicorp Capital;58918;18674
12/03/2024;Credicorp Capital;58918;18675
12/03/2024;Credicorp Capital;58921;18676
12/03/2024;Credicorp Capital;58921;18677
12/03/2024;Credicorp Capital;58927;18678
12/03/2024;Credicorp Capital;58928;18679
12/03/2024;Credicorp Capital;59105;18680
12/03/2024;Credicorp Capital;59105;18681
12/03/2024;Credicorp Capital;59105;18682
12/03/2024;Credicorp Capital;67066;18683
12/03/2024;Credicorp Capital;67066;18684
12/03/2024;Credicorp Capital;83314;18685
12/03/2024;Credicorp Capital;93197;18686
12/03/2024;Credicorp Capital;93197;18687
12/03/2024;Credicorp Capital;93197;18688
12/03/2024;Credicorp Capital;93197;18689
12/03/2024;Credicorp Capital;93197;18690
12/03/2024;Credicorp Capital;93198;18691
12/03/2024;Credicorp Capital;93223;18692
12/03/2024;Credicorp Capital;93229;18693
12/03/2024;Credicorp Capital;93229;18694
12/03/2024;Credicorp Capital;99106;18695
12/03/2024;Credicorp Capital;109932;18696
12/03/2024;Credicorp Capital;110574;18697
12/03/2024;Credicorp Capital;110574;18698
12/03/2024;Credicorp Capital;112342;18699
12/03/2024;Credicorp Capital;112342;18700
12/03/2024;Credicorp Capital;59501;18701
12/03/2024;Credicorp Capital;59523;18702
12/03/2024;Credicorp Capital;59950;18703
12/03/2024;Credicorp Capital;61112;18704
12/03/2024;Credicorp Capital;61112;18705
12/03/2024;Credicorp Capital;61112;18706
12/03/2024;Credicorp Capital;71846;18707
12/03/2024;Credicorp Capital;71846;18708
12/03/2024;Credicorp Capital;71846;18709
12/03/2024;Credicorp Capital;93231;18710
12/03/2024;Credicorp Capital;93253;18711
12/03/2024;Credicorp Capital;102266;18712
12/03/2024;Credicorp Capital;102266;18713
12/03/2024;Credicorp Capital;102266;18714
12/03/2024;Credicorp Capital;112716;18715
12/03/2024;Credicorp Capital;112716;18716
12/03/2024;Credicorp Capital;113221;18717
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2852;18718
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;18719
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;18720
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;18721
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;18722
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;18723
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3049;18724
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3078;18725
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3644;18726
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3814;18727
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3895;18728
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;18729
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;18730
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;105973;18731
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;111884;18732
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;18733
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;18734
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2713;18735
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;13263;18736
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28080;18737
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28133;18738
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;32436;18739
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;67539;18740
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;69940;18741
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;79146;18742
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;92656;18743
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;95754;18744
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;103702;18745
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106310;18746
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106313;18747
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106315;18748
12/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;114017;18749
12/03/2024;ACCION FIDUCIARIA S.A.;11014;18750
12/03/2024;ACCION FIDUCIARIA S.A.;54573;18751
12/03/2024;ACCION FIDUCIARIA S.A.;54576;18752
12/03/2024;ACCION FIDUCIARIA S.A.;54577;18753
12/03/2024;ACCION FIDUCIARIA S.A.;99740;18754
12/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;10440;18755
12/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;58134;18756
12/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;88966;18757
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18758
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18759
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18760
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18761
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18762
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18763
12/03/2024;FIDUCIARIA CENTRAL S.A.;11714;18764
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18765
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18766
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18767
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18768
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18769
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18770
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18771
12/03/2024;FIDUCIARIA CENTRAL S.A.;36570;18772
12/03/2024;FIDUCIARIA CENTRAL S.A.;115232;18773
12/03/2024;FIDUCIARIA CENTRAL S.A.;115232;18774
12/03/2024;FIDUCIARIA CENTRAL S.A.;73579;18775
12/03/2024;FIDUCIARIA CENTRAL S.A.;73581;18776
12/03/2024;FIDUCIARIA CENTRAL S.A.;73583;18777
12/03/2024;FIDUCIARIA CENTRAL S.A.;73585;18778
12/03/2024;FIDUCIARIA CENTRAL S.A.;73586;18779
12/03/2024;FIDUCIARIA CENTRAL S.A.;73587;18780
12/03/2024;FIDUCIARIA CENTRAL S.A.;73588;18781
12/03/2024;FIDUCIARIA CENTRAL S.A.;73589;18782
12/03/2024;FIDUCIARIA CENTRAL S.A.;73590;18783
12/03/2024;FIDUCIARIA CENTRAL S.A.;73591;18784
12/03/2024;FIDUCIARIA CENTRAL S.A.;73592;18785
12/03/2024;FIDUCIARIA CENTRAL S.A.;73593;18786
12/03/2024;FIDUCIARIA CENTRAL S.A.;77640;18787
12/03/2024;FIDUCIARIA CENTRAL S.A.;77640;18788
12/03/2024;FIDUCIARIA CENTRAL S.A.;77640;18789
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;18790
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;18791
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;18792
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;18793
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;18794
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18795
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18796
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18797
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18798
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18799
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18800
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18801
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18802
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18803
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18804
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18805
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18806
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18807
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;18808
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;82718;18809
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;110777;18810
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;18811
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;18812
12/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;13534;18813
12/03/2024;FIDUCOLDEX S.A.;11149;18814
12/03/2024;FIDUCOLDEX S.A.;11149;18815
12/03/2024;FIDUCOLDEX S.A.;11149;18816
12/03/2024;FIDUCOLDEX S.A.;11149;18817
12/03/2024;FIDUCOLDEX S.A.;11149;18818
12/03/2024;FIDUCOLDEX S.A.;11149;18819
12/03/2024;FIDUCOLDEX S.A.;11149;18820
12/03/2024;FIDUCOLDEX S.A.;11149;18821
12/03/2024;FIDUCOLDEX S.A.;11149;18822
12/03/2024;FIDUCOLDEX S.A.;62633;18823
